comment_sentence_id,class,comment_sentence,partition,instance_type,category,pre_sentence
2488,SourceLookupTest.java,skipped when appropriate.,0,0,usage,skipped when appropriate
5058,VScrollTable.java,these are used when jumping between pages when pressing home and end,0,0,usage,these are used when jumping between pages when pressing home and end
5102,VScrollTable.java,@author vaadin ltd,0,0,usage,@author vaadin ltd
3332,MultimapBuilder.java,@author louis wasserman,0,0,usage,@author louis wasserman
4547,AbstractProperty.java,an code event code object specifying the property whose read only,0,0,usage,an code event code object specifying the property whose read only
5095,VScrollTable.java,@see,0,0,usage,@see
5087,VScrollTable.java,updates first visible row for the case we cannot wait,0,0,usage,updates first visible row for the case we cannot wait
4795,PopupView.java,most of them are not supported in this implementation.,0,0,usage,most of them are not supported in this implementation
887,StandardSocketFactory.java,specialized socketfactory to create sockets with a socks proxy,0,0,usage,specialized socketfactory to create sockets with a socks proxy
564,IDataLoader.java,an idataloader loads data on demand,0,0,usage,an idataloader loads data on demand
2834,CacheBuilder.java,ul,0,0,usage,ul
118,CapacitySchedulerPlanFollower.java,it is in charge to publish the state of the @link plan s to the underlying,0,0,usage,it is in charge to publish the state of the @link plan s to the underlying
2781,BloomFilter.java,supported by future versions of this library.,0,0,usage,supported by future versions of this library
5134,VScrollTable.java,non javadoc,0,0,usage,non javadoc
5148,VScrollTable.java,has to be public to give tableconnector,0,0,usage,has to be public to give tableconnector
5195,VScrollTable.java,non javadoc,0,0,usage,non javadoc
3096,ConflictingRequirementsException.java,@author george van den driessche,0,0,usage,@author george van den driessche
1531,KVStore.java,by the values of those properties.,0,0,usage,by the values of those properties
5217,VScrollTable.java,non javadoc,0,0,usage,non javadoc
4617,ColorPickerServerRpc.java,@since 70.0,0,0,usage,@since 70 0
677,NodeUpdateType.java,p,0,0,usage,p
5438,Window.java,non javadoc,0,0,usage,non javadoc
2769,BloomFilter.java,"with one sided error if it claims that an element is contained in it, this might be in error,",0,0,usage,with one sided error if it claims that an element is contained in it this might be in error
5237,VScrollTable.java,com^google.gwt^event.dom^client.blurhandler#onblur com^google.gwt^event,0,0,usage,com google gwt event dom client blurhandler onblur com google gwt event
2258,MIBreakpointsSynchronizer.java,single threaded.,0,0,usage,single threaded
276,DelegatingSSLSocketFactory.java,performance than jsse and is made available via the,0,0,usage,performance than jsse and is made available via the
3464,Preconditions.java,h3 non preconditions h3,0,0,usage,h3 non preconditions h3
3759,SmoothRateLimiter.java,li the state of the ratelimiter storedpermits is a vertical line in this figure.,0,0,usage,li the state of the ratelimiter storedpermits is a vertical line in this figure
11,AbstractContractGetFileStatusTest.java,accept nothing.,0,0,usage,accept nothing
2066,ICPPASTLinkageSpecification.java,this interface represents a linkage specification.,0,0,usage,this interface represents a linkage specification
4544,AbstractProperty.java,"@deprecated as of 80, replaced by @link valueprovider , @link setter , see",0,0,usage,@deprecated as of 80 replaced by @link valueprovider @link setter see
4999,VaadinServiceInitListener.java,listener instances are by default discovered and instantiated using,0,0,usage,listener instances are by default discovered and instantiated using
5257,VScrollTable.java,@see,0,0,usage,@see
909,StructureGenerator.java,this program generates a random namespace structure with the following,0,0,usage,this program generates a random namespace structure with the following
3137,EqualsTester.java,ul,0,0,usage,ul
506,FederationStateStoreInvalidInputException.java,"exception thrown by the @code federationmembershipstatestoreinputvalidator ,",0,0,usage,exception thrown by the @code federationmembershipstatestoreinputvalidator
2147,IMSASTDeclspecList.java,@since 66,0,0,usage,@since 66
6,AbstractContractGetFileStatusTest.java,the tree parameters.,0,0,usage,the tree parameters
366,DiskBalancerCluster.java,please note,0,0,usage,please note
5046,VScrollTable.java,there are spacers in,0,0,usage,there are spacers in
5411,Window.java,"@see com^vaadin.ui^panel#changevariables java^lang.object, java^util.map",0,0,usage,@see com vaadin ui panel changevariables java lang object java util map
3255,HostAndPort.java,@since 100,0,0,usage,@since 100
2251,MIBreakpointsSynchronizer.java,"takes multiple dsf stages to complete handling 1 event, so the handling of",0,0,usage,takes multiple dsf stages to complete handling 1 event so the handling of
1517,KVStore.java,p,0,0,usage,p
5050,VScrollTable.java,in vscrolltable we listen to scroll events.,0,0,usage,in vscrolltable we listen to scroll events
873,RSLegacyRawErasureCoderFactory.java,a raw coder factory for the legacy raw reed solomon coder in java.,0,0,usage,a raw coder factory for the legacy raw reed solomon coder in java
3490,Preconditions.java,p see the guava user guide on a,0,0,usage,p see the guava user guide on a
922,StructureGenerator.java,each line of the second file contains,0,0,usage,each line of the second file contains
912,StructureGenerator.java,"the number of subdirectories is a random number in minwidth, maxwidth .",0,0,usage,the number of subdirectories is a random number in minwidth maxwidth
5004,VaadinServiceInitListener.java,meta inf services com^vaadin.server^vaadinserviceinitlistener file present in,0,0,usage,meta inf services com vaadin server vaadinserviceinitlistener file present in
3226,HashFunctionEnum.java,an enum that contains all of the known hash functions.,0,0,usage,an enum that contains all of the known hash functions
3610,SmoothRateLimiter.java,"this is enforced by throttling incoming requests as needed, ie",0,0,usage,this is enforced by throttling incoming requests as needed ie
4642,FooterDoubleClickHandler.java,@since 74,0,0,usage,@since 74
2179,IScannerInfoConsoleParser.java,parses a line of command output looking for scanner info entries.,0,0,usage,parses a line of command output looking for scanner info entries
3460,Preconditions.java,p not every type of precondition failure is supported by these methods.,0,0,usage,p not every type of precondition failure is supported by these methods
5169,VScrollTable.java,dom^client.blurevent,0,0,usage,dom client blurevent
1516,KVStore.java,p,0,0,usage,p
2445,SourceLookupTest.java,tests that interaction with source lookups works as expected.,0,0,usage,tests that interaction with source lookups works as expected
414,EditLogTailer.java,applying the transactions to the fsns.,0,0,usage,applying the transactions to the fsns
883,ShellBasedUnixGroupsMapping.java,a simple shell based implementation of @link groupmappingserviceprovider that exec s the code groups code shell command to fetch the group,0,0,usage,a simple shell based implementation of @link groupmappingserviceprovider that exec s the code groups code shell command to fetch the group
5301,VScrollTable.java,com^google.gwt^event.dom^client.blurhandler#onblur com^google.gwt^event,0,0,usage,com google gwt event dom client blurhandler onblur com google gwt event
4953,VaadinPortlet.java,this replaces the servlet in servlet portlet 10,0,0,usage,this replaces the servlet in servlet portlet 10
4633,DoubleRangeValidator.java,validator for validating that a @link double is inside a given range.,0,0,usage,validator for validating that a @link double is inside a given range
2046,ICodeReaderFactory.java,@author jcamelon,0,0,usage,@author jcamelon
1240,TimelineDataToRetrieve.java,ul,0,0,usage,ul
2787,BloomFilter.java,compare and swap to ensure correctness when multiple threads are used to access it.,0,0,usage,compare and swap to ensure correctness when multiple threads are used to access it
849,ResourceRequestsJsonVerifications.java,types and its values.,0,0,usage,types and its values
605,KerberosDelegationTokenAuthenticator.java,endpoint does not trigger a spnego authentication,0,0,usage,endpoint does not trigger a spnego authentication
3750,SmoothRateLimiter.java,stable warm .,0,0,usage,stable warm
4855,QueryBuilder.java,"@deprecated as of 80, no replacement available.",0,0,usage,@deprecated as of 80 no replacement available
554,HadoopIllegalArgumentException.java,indicates that a method has been passed illegal or invalid argument.,0,0,usage,indicates that a method has been passed illegal or invalid argument
378,DiskBalancerCluster.java,nodes specified in the exclusionlist but will process all nodes in the,0,0,usage,nodes specified in the exclusionlist but will process all nodes in the
1536,KVStore.java,kvstore instances are thread safe for both reads and writes.,0,0,usage,kvstore instances are thread safe for both reads and writes
3753,SmoothRateLimiter.java,period.,0,0,usage,period
1530,KVStore.java,"objects written to the store with @link kvindex , indices are created to sort the data",0,0,usage,objects written to the store with @link kvindex indices are created to sort the data
711,QuasiMonteCarlo.java,a map reduce program that estimates the value of pi,0,0,usage,a map reduce program that estimates the value of pi
5265,VScrollTable.java,these are used when jumping between pages when pressing home and end,0,0,usage,these are used when jumping between pages when pressing home and end
5393,Window.java,@author vaadin ltd.,0,0,usage,@author vaadin ltd
5221,VScrollTable.java,to detect if the first visible,0,0,usage,to detect if the first visible
3050,ClassToInstanceMap.java,"p like any other @code map class, object , this map may contain entries for primitive types,",0,0,usage,p like any other @code map class object this map may contain entries for primitive types
1071,TestNativeAzureFileSystemUploadLogic.java,"tests for the upload, buffering and flush logic in wasb.",0,0,usage,tests for the upload buffering and flush logic in wasb
2340,MIStack.java,provide the data.,0,0,usage,provide the data
2331,MIStack.java,the second reason is that gdb is unreliable when it comes to returning frames.,0,0,usage,the second reason is that gdb is unreliable when it comes to returning frames
5044,VScrollTable.java,"some bandwidth and to improve clients responsiveness with loads of data, in",0,0,usage,some bandwidth and to improve clients responsiveness with loads of data in
2843,CacheBuilder.java,ul,0,0,usage,ul
5289,VScrollTable.java,lost .,0,0,usage,lost
834,RegistryOperations.java,registry operations,0,0,usage,registry operations
2302,MIEnvironmentDirectory.java,add directory pathdir to beginning of search path for source files.,0,0,usage,add directory pathdir to beginning of search path for source files
2767,BloomFilter.java,a bloom filter for instances of @code t .,0,0,usage,a bloom filter for instances of @code t
4810,PopupView.java,event with @link #getpopupview .,0,0,usage,event with @link getpopupview
4848,PortletDummyRequestHandler.java,with the resource id dummy.,0,0,usage,with the resource id dummy
5401,Window.java,@author vaadin ltd,0,0,usage,@author vaadin ltd
2100,IGDBTraceControl.java,the tracecontrol service provides access to the debugger tracing functionality.,0,0,usage,the tracecontrol service provides access to the debugger tracing functionality
452,ErasureCodingPolicyManager.java,namenode image.,0,0,usage,namenode image
3599,Resources.java,a byte source that reads from a url using @link url#openstream .,0,0,usage,a byte source that reads from a url using @link url openstream
4847,PortletDummyRequestHandler.java,request handler which provides a dummy html response to any resource request,0,0,usage,request handler which provides a dummy html response to any resource request
3293,LazyStackTraceBenchmark.java,quick and dirty benchmark of @link throwables#lazystacktrace throwable .,0,0,usage,quick and dirty benchmark of @link throwables lazystacktrace throwable
1534,KVStore.java,p,0,0,usage,p
3763,SmoothRateLimiter.java,"li when unused , we go right at a constant rate!",0,0,usage,li when unused we go right at a constant rate
5106,VScrollTable.java,overridden due table might not survive of visibility change scroll pos,0,0,usage,overridden due table might not survive of visibility change scroll pos
3400,ObjectCountHashMap.java,comparing to using a traditional @code hashmap,0,0,usage,comparing to using a traditional @code hashmap
1047,TestEditLogFileOutputStream.java,test the editlogfileoutputstream,0,0,usage,test the editlogfileoutputstream
3047,ClassToInstanceMap.java,instance of that type.,0,0,usage,instance of that type
2108,IGDBTraceControl.java,gdb specific part,0,0,usage,gdb specific part
4863,RpcDataProviderExtension.java,this is currently,0,0,usage,this is currently
4598,ButtonRenderer.java,corresponding property is used as the caption.,0,0,usage,corresponding property is used as the caption
1532,KVStore.java,this makes it possible to provide sorting without having,0,0,usage,this makes it possible to provide sorting without having
1110,TestSaveNamespace.java,previous^checkpoint li,0,0,usage,previous checkpoint li
5031,VLazyInitItemIdentifiers.java,ragovercriteria string and,0,0,usage,ragovercriteria string and
984,SwiftRestClient.java,@param r response,0,0,usage,@param r response
2778,BloomFilter.java,they also support a more compact serial representation via the,0,0,usage,they also support a more compact serial representation via the
898,StreamBaseRecordReader.java,shared functionality for hadoopstreaming formats.,0,0,usage,shared functionality for hadoopstreaming formats
1608,AbstractCPropertyTab.java,a lot of utility methods via provider link.,0,0,usage,a lot of utility methods via provider link
4572,AdjacentElementsWithTooltipsTest.java,@author vaadin ltd,0,0,usage,@author vaadin ltd
3394,NullsLastOrdering_CustomFieldSerializer.java,this class implements the gwt serialization of @link nullslastordering .,0,0,usage,this class implements the gwt serialization of @link nullslastordering
4858,RequiredTextFieldTest.java,@author vaadin ltd,0,0,usage,@author vaadin ltd
1133,TestSwiftFileSystemContract.java,"are where swiftfs does not implement those features, or",0,0,usage,are where swiftfs does not implement those features or
3775,SmoothRateLimiter.java,equal to warmupperiod.,0,0,usage,equal to warmupperiod
2480,SourceLookupTest.java,that means it is,0,0,usage,that means it is
416,EditLogTailer.java,this cannot just be the a single proxy since we could,0,0,usage,this cannot just be the a single proxy since we could
1596,UploadBlockStream.java,it will be passed to the streamcallbackwithid,0,0,usage,it will be passed to the streamcallbackwithid
4761,InternalContainerAnnotationForJS.java,@author vaadin ltd,0,0,usage,@author vaadin ltd
5070,VScrollTable.java,dom^client.focusevent,0,0,usage,dom client focusevent
1370,Utils.java,a utility class.,0,0,usage,a utility class
591,ITestListPerformance.java,test list performance.,0,0,usage,test list performance
5435,Window.java,@link windowmodechangelistener#windowmodechanged windowmodechangeevent,0,0,usage,@link windowmodechangelistener windowmodechanged windowmodechangeevent
3770,SmoothRateLimiter.java,spend k saved permits.,0,0,usage,spend k saved permits
479,FairOrderingPolicy.java,"fairsharepolicy , generally, processes with lesser usage are lesser.",0,0,usage,fairsharepolicy generally processes with lesser usage are lesser
972,SwiftRestClient.java,@return a snapshot of the statistics,0,0,usage,@return a snapshot of the statistics
511,FileSystemApplicationHistoryStore.java,file system implementation of @link applicationhistorystore .,0,0,usage,file system implementation of @link applicationhistorystore
5007,VaadinServiceInitListener.java,"integrations for specific runtime environments, such as osgi or spring, might",0,0,usage,integrations for specific runtime environments such as osgi or spring might
2317,MIStack.java,we use this cache for a few reasons,0,0,usage,we use this cache for a few reasons
4643,FooterDoubleClickHandler.java,@author vaadin ltd,0,0,usage,@author vaadin ltd
839,ResourceBlacklistRequest.java,@see applicationmasterprotocol#allocate org^apache.hadoop^yarn.api^protocolrecords.allocaterequest,0,0,usage,@see applicationmasterprotocol allocate org apache hadoop yarn api protocolrecords allocaterequest
2771,BloomFilter.java,"p if you are unfamiliar with bloom filters, this nice a",0,0,usage,p if you are unfamiliar with bloom filters this nice a
4916,ShouldWriteDataDelegate.java,should be written out for a component.,0,0,usage,should be written out for a component
2625,WorkingCopyTests.java,contains unit test cases for working copies.,0,0,usage,contains unit test cases for working copies
4546,AbstractProperty.java,legacypropertyhelper has been removed in vaadin 8 events,0,0,usage,legacypropertyhelper has been removed in vaadin 8 events
4499,ImplicitBindingTest.java,"@author crazybob@google^com bob lee an enum cannot be implemented by anything, so it should not be possible to have a successful valid jitable binding",0,0,usage,@author crazybob@google com bob lee an enum cannot be implemented by anything so it should not be possible to have a successful valid jitable binding
5107,VScrollTable.java,lost .,0,0,usage,lost
1842,DummyPage.java,this class is just to replace a category reference in org^eclipse.cdt^ui that we exclude because we do not bring in the org^eclipse.cdt^managedbuild.ui plug in.,0,0,usage,this class is just to replace a category reference in org eclipse cdt ui that we exclude because we do not bring in the org eclipse cdt managedbuild ui plug in
3794,SmoothRateLimiter.java,"trapezoid, and it is equal to 05 stableinterval coldinterval maxpermits",0,0,usage,trapezoid and it is equal to 05 stableinterval coldinterval maxpermits
4857,RequiredTextFieldTest.java,test for ^v required style,0,0,usage,test for v required style
2535,StandardCElementLabelProvider.java,@deprecated use @link appearanceawarelabelprovider instead.,0,0,usage,@deprecated use @link appearanceawarelabelprovider instead
4621,ComboBoxState.java,@since 70,0,0,usage,@since 70
5103,VScrollTable.java,to detect if the first visible,0,0,usage,to detect if the first visible
1757,CElementDelta.java,@see icelementdelta,0,0,usage,@see icelementdelta
5454,Window.java,non javadoc,0,0,usage,non javadoc
2930,CacheBuilder.java,@author kevin bourrillion,0,0,usage,@author kevin bourrillion
1780,CPPASTReferenceOperator.java,reference operator for declarators.,0,0,usage,reference operator for declarators
3300,LongMathBenchmark.java,benchmarks for the non rounding methods of @code longmath .,0,0,usage,benchmarks for the non rounding methods of @code longmath
2375,MIThreadGroupAddedEvent.java,this can only be detected by gdb mi with gdb 72.,0,0,usage,this can only be detected by gdb mi with gdb 72
777,Query.java,@param t type of the record to query.,0,0,usage,@param t type of the record to query
5105,VScrollTable.java,changes to manage mousedown and mouseup,0,0,usage,changes to manage mousedown and mouseup
2750,ArrayListMultimapGwtSerializationDependencies.java,approach but with a subclass rather than a superclass.,0,0,usage,approach but with a subclass rather than a superclass
4808,PopupView.java,you can get the new visibility directly,0,0,usage,you can get the new visibility directly
2261,MIBreakpointsSynchronizer.java,processed before the next event starts processing.,0,0,usage,processed before the next event starts processing
4917,ShouldWriteDataDelegate.java,@see designcontext#shouldwritedata component,0,0,usage,@see designcontext shouldwritedata component
848,ResourceRequestsJsonVerifications.java,"@link builder , users can also make verifications of the custom resource",0,0,usage,@link builder users can also make verifications of the custom resource
2758,AtomicDoubleArrayTest.java,http gee^cs.oswego^edu cgi bin viewcvs^cgi jsr166 src test tck jsr166e atomicdoublearraytest^java?revision 113,0,0,usage,http gee cs oswego edu cgi bin viewcvs cgi jsr166 src test tck jsr166e atomicdoublearraytest java revision 113
2335,MIStack.java,"problem with that, for mi, gdb replies randomly, sometimes with data, sometimes with error.",0,0,usage,problem with that for mi gdb replies randomly sometimes with data sometimes with error
1104,TestSaveNamespace.java,test various failure scenarios during savenamespace operation.,0,0,usage,test various failure scenarios during savenamespace operation
5089,VScrollTable.java,user scrolls.,0,0,usage,user scrolls
1360,UniformSizeInputFormat.java,"uniformsizeinputformat extends the inputformat class, to produce",0,0,usage,uniformsizeinputformat extends the inputformat class to produce
3304,MapPutAllTester.java,a generic junit test which tests @code putall operations on a map.,0,0,usage,a generic junit test which tests @code putall operations on a map
1112,TestSaveNamespace.java,ol,0,0,usage,ol
5002,VaadinServiceInitListener.java,zero argument constructor and the fully qualified name of the implementation,0,0,usage,zero argument constructor and the fully qualified name of the implementation
3216,ForwardingQueueTest.java,@author louis wasserman,0,0,usage,@author louis wasserman
271,DefaultAnonymizingRumenSerializer.java,default rumen json serializer.,0,0,usage,default rumen json serializer
5010,VaadinServiceInitListener.java,@author vaadin ltd,0,0,usage,@author vaadin ltd
5041,VScrollTable.java,reordering and hiding columns.,0,0,usage,reordering and hiding columns
1526,KVStore.java,management apis without conflicts .,0,0,usage,management apis without conflicts
1800,CUIPreferenceInitializer.java,this class implements the setting of the cui initial preference store settings.,0,0,usage,this class implements the setting of the cui initial preference store settings
1433,YarnAuthorizationProvider.java,methods defined in this interface should be non blocking call and should not,0,0,usage,methods defined in this interface should be non blocking call and should not
2058,ICPPAliasTemplateInstance.java,represents an instance of an alias template 145.7 .,0,0,usage,represents an instance of an alias template 145 7
5038,VScrollTable.java,vscrolltable is a flowpanel having two widgets in it tablehead component,0,0,usage,vscrolltable is a flowpanel having two widgets in it tablehead component
799,ReencryptionUpdater.java,"all the submitted futures, and statistics about how far the futures are",0,0,usage,all the submitted futures and statistics about how far the futures are
4902,SelectAllEvent.java,"to be selected, or when all rows have been selected and are now deselected.",0,0,usage,to be selected or when all rows have been selected and are now deselected
74,BalancingPolicy.java,cluster is balanced if each node is balanced.,0,0,usage,cluster is balanced if each node is balanced
5140,VScrollTable.java,com^google.gwt^event.dom^client.blurhandler#onblur com^google.gwt^event,0,0,usage,com google gwt event dom client blurhandler onblur com google gwt event
2699,ArbitraryInstances.java,"p covers arrays, enums and common types defined in @code java^lang , @code java^lang.reflect ,",0,0,usage,p covers arrays enums and common types defined in @code java lang @code java lang reflect
2260,MIBreakpointsSynchronizer.java,@link #queueevent breakpointevent that ensures each event is fully,0,0,usage,@link queueevent breakpointevent that ensures each event is fully
1770,ContainerTabModel.java,@since 12.1,0,0,usage,@since 12 1
5165,VScrollTable.java,dom^client.focusevent,0,0,usage,dom client focusevent
831,RegistryInternalConstants.java,these are the things which aren t visible to users.,0,0,usage,these are the things which aren t visible to users
660,NativeSingleLineParser.java,p the expected log format is normalizedjobname numinstances submittime,0,0,usage,p the expected log format is normalizedjobname numinstances submittime
5271,VScrollTable.java,updates first visible row for the case we cannot wait,0,0,usage,updates first visible row for the case we cannot wait
5308,VScrollTable.java,unrendered rows.,0,0,usage,unrendered rows
4939,TargetDetailsImpl.java,@deprecated replaced in 81 by @link dropevent#gettransferdata string,0,0,usage,@deprecated replaced in 81 by @link dropevent gettransferdata string
3840,SmoothRateLimiter.java,"requested permits, by an invocation acquire permits , are served from",0,0,usage,requested permits by an invocation acquire permits are served from
649,MetaBlockAlreadyExists.java,exception meta block with the same name already exists.,0,0,usage,exception meta block with the same name already exists
2533,StandardCElementLabelProvider.java,celementlabelprovider that respects settings from the appearance preference page.,0,0,usage,celementlabelprovider that respects settings from the appearance preference page
1207,TimelineDataToRetrieve.java,this is represented as a @link timelinefilterlist object,0,0,usage,this is represented as a @link timelinefilterlist object
116,CapacitySchedulerPlanFollower.java,this class implements a @link planfollower .,0,0,usage,this class implements a @link planfollower
3308,MapPutAllTester.java,@author kevin bourrillion,0,0,usage,@author kevin bourrillion
5209,VScrollTable.java,non javadoc,0,0,usage,non javadoc
601,KerberosDelegationTokenAuthenticator.java,kerberos spnego authentication mechanism and support for hadoop delegation,0,0,usage,kerberos spnego authentication mechanism and support for hadoop delegation
248,DBProfile.java,user visible configs based rocksdb tuning page.,0,0,usage,user visible configs based rocksdb tuning page
4944,UnknownExtensionConnector.java,connector used as a placeholder for extensions that are not present in the,0,0,usage,connector used as a placeholder for extensions that are not present in the
5088,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,0,usage,this method has logic which rows needs to be requested from server when
4575,ApplicationConfiguration.java,helper class for reading configuration options from the bootstap,0,0,usage,helper class for reading configuration options from the bootstap
981,SwiftRestClient.java,get the current operation statistics.,0,0,usage,get the current operation statistics
918,StructureGenerator.java,file follows gaussian distribution.,0,0,usage,file follows gaussian distribution
1505,KVStore.java,abstraction for a local key value store for storing app data.,0,0,usage,abstraction for a local key value store for storing app data
4886,RpcDataProviderExtension.java,"@see grid#addvaluechangelistener com^vaadin.v7^data.container, object, object",0,0,usage,@see grid addvaluechangelistener com vaadin v7 data container object object
989,SwiftRestClient.java,get the current operation statistics.,0,0,usage,get the current operation statistics
2024,GroupDebugContextsCommandHandler.java,command handler to trigger grouping of debug contexts operation.,0,0,usage,command handler to trigger grouping of debug contexts operation
4509,PrivateElementProcessor,@author jessewilson@google^com jesse wilson,0,0,usage,@author jessewilson@google com jesse wilson
2920,CacheBuilder.java,explanation.,0,0,usage,explanation
742,QuasiMonteCarlo.java,and then count points inside outside of the inscribed circle of the square.,0,0,usage,and then count points inside outside of the inscribed circle of the square
3314,MapSerializationTester.java,@author louis wasserman,0,0,usage,@author louis wasserman
4811,PopupView.java,constructors,0,0,usage,constructors
374,DiskBalancerCluster.java,p,0,0,usage,p
5005,VaadinServiceInitListener.java,the jar file containing the implementation class.,0,0,usage,the jar file containing the implementation class
637,MapContext.java,the context that is given to the @link mapper .,0,0,usage,the context that is given to the @link mapper
1204,TimelineDataToRetrieve.java,li,0,0,usage,li
2401,ProcessLauncher.java,this class implements external process launching for internal builder.,0,0,usage,this class implements external process launching for internal builder
2238,MIAsyncErrorProcessor.java,@since 53,0,0,usage,@since 53
5449,Window.java,"@see com^vaadin.ui^panel#changevariables java^lang.object, java^util.map",0,0,usage,@see com vaadin ui panel changevariables java lang object java util map
4635,DoubleRangeValidator.java,@since 80,0,0,usage,@since 80
1675,BindingClassifierTest.java,tests for @link bindingclassifier .,0,0,usage,tests for @link bindingclassifier
3083,CollectionTestSuiteBuilder.java,do not have a more specific tester like @link listtestsuitebuilder or @link,0,0,usage,do not have a more specific tester like @link listtestsuitebuilder or @link
3395,NullsLastOrdering_CustomFieldSerializer.java,@author chris povirk,0,0,usage,@author chris povirk
975,SwiftRestClient.java,@param r result,0,0,usage,@param r result
5075,VScrollTable.java,non javadoc,0,0,usage,non javadoc
2791,BloomFilter.java,@since 110 thread safe since 230,0,0,usage,@since 110 thread safe since 230
629,LogParserUtil.java,common utility functions for @link logparser .,0,0,usage,common utility functions for @link logparser
372,DiskBalancerCluster.java,is checked against the exclusionlist and only the nodes in inclusionlist but,0,0,usage,is checked against the exclusionlist and only the nodes in inclusionlist but
4540,AbstractProperty.java,abstract base class for @link property implementations.,0,0,usage,abstract base class for @link property implementations
4543,AbstractProperty.java,@since 66,0,0,usage,@since 66
2263,MIBreakpointsSynchronizer.java,catchpoint expressions gdb tracepoint commands,0,0,usage,catchpoint expressions gdb tracepoint commands
1610,AbstractCPropertyTab.java,configuration etc see icpropertyprovider interface.,0,0,usage,configuration etc see icpropertyprovider interface
5199,VScrollTable.java,to detect if the first visible,0,0,usage,to detect if the first visible
4324,Binder.java,@author jessewilson@google^com jesse wilson,0,0,usage,@author jessewilson@google com jesse wilson
1808,DefaultEnvironmentContextInfo.java,the default implementation of the icontextinfo used by the environment variable provider,0,0,usage,the default implementation of the icontextinfo used by the environment variable provider
2326,MIStack.java,we can potentially re use the answer.,0,0,usage,we can potentially re use the answer
793,ReencryptionUpdater.java,p,0,0,usage,p
2642,AbstractListeningExecutorService.java,@author chris povirk,0,0,usage,@author chris povirk
4128,SubscriberTest.java,@author colin decker,0,0,usage,@author colin decker
1663,AllTemplateEngineTests.java,@since 40,0,0,usage,@since 40
5408,Window.java,non javadoc,0,0,usage,non javadoc
5421,Window.java,non javadoc,0,0,usage,non javadoc
4965,VaadinPortlet.java,portlet request for gatein.,0,0,usage,portlet request for gatein
3411,PeekingIterator.java,p see the guava user guide article on a href,0,0,usage,p see the guava user guide article on a href
801,ReencryptionUpdater.java,class representing the task for one batch of a re encryption command.,0,0,usage,class representing the task for one batch of a re encryption command
1195,TimelineDataToRetrieve.java,these can either be,0,0,usage,these can either be
3053,ClassToInstanceMap.java,https github^com google guava wiki newcollectiontypesexplained#classtoinstancemap @code,0,0,usage,https github com google guava wiki newcollectiontypesexplained classtoinstancemap @code
2531,SpellEvent.java,spell event fired for words detected by a spell check iterator.,0,0,usage,spell event fired for words detected by a spell check iterator
2337,MIStack.java,it will eliminate the issue with invalid data on subsequent invocations.,0,0,usage,it will eliminate the issue with invalid data on subsequent invocations
371,DiskBalancerCluster.java,this node list,0,0,usage,this node list
418,EditLogTailer.java,p,0,0,usage,p
103,BlocksMap.java,this class maintains the map from a block to its metadata.,0,0,usage,this class maintains the map from a block to its metadata
3833,SmoothRateLimiter.java,"example is when a server has just booted, and it is mostly busy with getting itself up to",0,0,usage,example is when a server has just booted and it is mostly busy with getting itself up to
5453,Window.java,@see com^vaadin.ui^panel#paintcontent com^vaadin.server^painttarget,0,0,usage,@see com vaadin ui panel paintcontent com vaadin server painttarget
795,ReencryptionUpdater.java,"requires namespace write lock, and performance gain from multi threading",0,0,usage,requires namespace write lock and performance gain from multi threading
5111,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,0,usage,this method has logic which rows needs to be requested from server when
3783,SmoothRateLimiter.java,between 0 and thresholdpermits.,0,0,usage,between 0 and thresholdpermits
1759,ClangToolChain.java,the clang toolchain.,0,0,usage,the clang toolchain
5065,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,0,usage,this method has logic which rows needs to be requested from server when
5115,VScrollTable.java,com^google.gwt^event.dom^client.focushandler#onfocus com^google.gwt^event,0,0,usage,com google gwt event dom client focushandler onfocus com google gwt event
3054,ClassToInstanceMap.java,classtoinstancemap a .,0,0,usage,classtoinstancemap a
977,SwiftRestClient.java,@return a snapshot of the statistics,0,0,usage,@return a snapshot of the statistics
2036,ICLanguageSettingPathEntry.java,see interface hierarchy for more specifics.,0,0,usage,see interface hierarchy for more specifics
120,CapacitySchedulerPlanFollower.java,"this implementation does so, by",0,0,usage,this implementation does so by
914,StructureGenerator.java,"the maximum depth of each subdirectory is a random number 2 maxdepth 3, maxdepth .",0,0,usage,the maximum depth of each subdirectory is a random number 2 maxdepth 3 maxdepth
4996,VaadinServiceInitListener.java,the listener can,0,0,usage,the listener can
375,DiskBalancerCluster.java,"if inclusionlist is empty, then we assume that all live nodes in the nodes is",0,0,usage,if inclusionlist is empty then we assume that all live nodes in the nodes is
5446,Window.java,non javadoc,0,0,usage,non javadoc
5086,VScrollTable.java,when changing tabs.,0,0,usage,when changing tabs
1521,KVStore.java,p,0,0,usage,p
2931,CacheBuilder.java,@since 100,0,0,usage,@since 100
5207,VScrollTable.java,this method has logic which rows needs to be requested from server when,0,0,usage,this method has logic which rows needs to be requested from server when
1662,AllTemplateEngineTests.java,the test suite will execute all the testcases added to the suite.,0,0,usage,the test suite will execute all the testcases added to the suite
